ID_Trabajador,Edad,Sexo,Departamento,Zona,Tipo_Actividad,Horas_Trabajadas_Semana,Ingreso_Mensual,Acceso_Beneficios,Tiene_Contrato_Escrito,Formalidad
1190,43,Masculino,Arequipa,Urbana,Servicio doméstico,20,431.97,Salud y pensión,Sí,Formal
1191,25,Femenino,Huancavelica,Urbana,Comercio ambulante,27,1186.02,Ninguno,No,Informal
1192,64,Femenino,Arequipa,Urbana,Empleo formal,23,1754.22,Solo salud,No,Informal
1193,45,Femenino,San Martín,Urbana,Empleo formal,51,1057.92,Solo salud,No,Informal
1194,23,Masculino,Lima,Urbana,Empleo formal,20,604.82,Ninguno,No,Informal
1195,41,Femenino,Lambayeque,Rural,Microempresa,52,1283.14,Salud y pensión,No,Formal
1196,38,Masculino,Lima,Urbana,Microempresa,54,1005.72,Ninguno,No,Informal
1197,53,Femenino,Arequipa,Urbana,Servicio doméstico,37,828.94,Solo salud,No,Formal
1198,61,Masculino,Huancavelica,Urbana,Empleo formal,32,1077.78,Salud y pensión,No,Informal
1199,23,Masculino,Lambayeque,Rural,Comercio ambulante,14,1132.45,Ninguno,No,Informal
1200,44,Femenino,Cusco,Urbana,Servicio doméstico,41,859.57,Ninguno,No,Formal
1201,37,Masculino,San Martín,Rural,Comercio ambulante,39,1400.36,Salud y pensión,Sí,Informal
1202,46,Masculino,Lambayeque,Urbana,Empleo formal,20,1759.39,Solo salud,Sí,Formal
1203,20,Femenino,Huancavelica,Rural,Comercio ambulante,11,918.76,Ninguno,No,Informal
1204,63,Masculino,San Martín,Urbana,Freelance,10,820.47,Ninguno,Sí,Informal
1205,35,Masculino,Lambayeque,Urbana,Empleo formal,53,1169.91,Salud y pensión,No,Informal
1206,53,Masculino,Arequipa,Urbana,Freelance,37,1582.18,Ninguno,No,Informal
1207,26,Masculino,Arequipa,Urbana,Servicio doméstico,29,1767.76,Salud y pensión,No,Informal
1208,63,Femenino,Arequipa,Urbana,Freelance,23,890.09,Ninguno,No,Formal
1209,27,Femenino,Huancavelica,Urbana,Microempresa,34,1143.75,Salud y pensión,No,Informal
1210,63,Masculino,Lima,Urbana,Comercio ambulante,54,750.8,Salud y pensión,Sí,Formal
1211,54,Femenino,San Martín,Urbana,Freelance,11,1449.66,Ninguno,Sí,Informal
1212,44,Femenino,Lima,Rural,Comercio ambulante,50,938.42,Salud y pensión,Sí,Informal
1213,64,Femenino,Huancavelica,Urbana,Servicio doméstico,36,326.24,Solo salud,No,Formal
1214,61,Femenino,Lambayeque,Urbana,Servicio doméstico,22,861.79,Ninguno,Sí,Informal
1215,30,Masculino,Huancavelica,Urbana,Servicio doméstico,56,1205.94,Solo salud,No,Informal
1216,63,Masculino,Lima,Rural,Microempresa,45,1571.56,Ninguno,No,Informal
1217,36,Masculino,Huancavelica,Urbana,Microempresa,30,1038.27,Salud y pensión,Sí,Informal
1218,64,Femenino,Arequipa,Rural,Empleo formal,22,1910.61,Solo salud,No,Formal
1219,53,Masculino,Huancavelica,Rural,Servicio doméstico,19,1430.330028139739,Ninguno,Sí,Formal
1220,27,Femenino,Arequipa,Urbana,Microempresa,19,1335.18,Ninguno,No,Informal
1221,54,Masculino,Cusco,Rural,Servicio doméstico,46,481.87,Solo salud,No,Formal
1222,64,Masculino,Cusco,Urbana,Freelance,11,797.54,Ninguno,No,Informal
1223,31,Masculino,Lima,Urbana,Empleo formal,25,966.41,Ninguno,Sí,Informal
1224,55,Femenino,San Martín,Urbana,Freelance,27,1045.36,Solo salud,Sí,Informal
1225,38,Masculino,Arequipa,Rural,Servicio doméstico,21,1369.58,Ninguno,Sí,Informal
1226,54,Masculino,Huancavelica,Urbana,Empleo formal,29,342.88,Salud y pensión,No,Formal
1227,32,Femenino,San Martín,Urbana,Servicio doméstico,35,1016.92,Solo salud,No,Informal
1228,42,Masculino,Lima,Urbana,Microempresa,22,1479.32,Ninguno,No,Informal
1229,32,Masculino,San Martín,Urbana,Microempresa,13,1449.68,Ninguno,Sí,Informal
1230,48,Masculino,Cusco,Urbana,Comercio ambulante,15,865.02,Solo salud,No,Informal
1231,30,Masculino,Lambayeque,Urbana,Empleo formal,53,1193.36,Solo salud,Sí,Formal
1232,52,Masculino,Huancavelica,Rural,Microempresa,19,875.82,Salud y pensión,Sí,Informal
1233,33,Masculino,Cusco,Rural,Microempresa,12,987.9,Salud y pensión,Sí,Formal
1234,23,Masculino,Arequipa,Urbana,Empleo formal,28,710.32,Solo salud,No,Informal
1235,34,Femenino,Lima,Urbana,Servicio doméstico,53,581.76,Ninguno,No,Informal
1236,19,Femenino,Huancavelica,Urbana,Freelance,17,1139.46,Solo salud,No,Informal
1237,27,Femenino,San Martín,Rural,Comercio ambulante,40,1401.42,Ninguno,No,Informal
1238,55,Femenino,Lambayeque,Urbana,Microempresa,47,1155.17,Solo salud,No,Informal
1239,40,Masculino,Lima,Rural,Servicio doméstico,20,1756.77,Ninguno,No,Informal
1240,63,Masculino,Huancavelica,Urbana,Microempresa,47,1262.07,Ninguno,Sí,Informal
1241,46,Femenino,Cusco,Urbana,Servicio doméstico,32,1072.62,Solo salud,No,Formal
1242,39,Masculino,San Martín,Urbana,Servicio doméstico,45,1826.13,Solo salud,Sí,Informal
1243,24,Femenino,Lambayeque,Rural,Microempresa,24,714.59,Ninguno,No,Informal
1244,38,Masculino,Huancavelica,Urbana,Empleo formal,26,395.09,Solo salud,No,Informal
1245,21,Masculino,Lambayeque,Rural,Microempresa,42,1475.06,Solo salud,No,Formal
1246,44,Femenino,Cusco,Urbana,Microempresa,35,1956.42,Ninguno,No,Informal
1247,47,Masculino,Cusco,Urbana,Comercio ambulante,43,1058.0,Salud y pensión,No,Informal
1248,41,Masculino,San Martín,Rural,Empleo formal,41,1174.82,Ninguno,No,Informal
1249,31,Femenino,Huancavelica,Urbana,Comercio ambulante,55,909.34,Solo salud,No,Informal
1250,59,Masculino,Arequipa,Rural,Empleo formal,39,701.63,Solo salud,Sí,Informal
1251,22,Femenino,San Martín,Urbana,Freelance,49,1299.77,Ninguno,No,Informal
1252,58,Femenino,San Martín,Urbana,Servicio doméstico,59,842.76,Solo salud,No,Informal
1253,45,Masculino,Arequipa,Rural,Comercio ambulante,23,2184.73,Salud y pensión,No,Informal
1254,28,Masculino,San Martín,Rural,Servicio doméstico,46,920.3,Solo salud,No,Informal
1255,54,Masculino,Cusco,Rural,Microempresa,35,996.15,Salud y pensión,Sí,Informal
1256,21,Masculino,Arequipa,Urbana,Microempresa,26,968.48,Ninguno,No,Formal
1257,60,Masculino,Arequipa,Urbana,Microempresa,28,999.17,Ninguno,No,Informal
1258,59,Masculino,Arequipa,Urbana,Comercio ambulante,13,1236.12,Solo salud,No,Informal
1259,56,Femenino,San Martín,Urbana,Empleo formal,51,1096.69,Ninguno,No,Informal
1260,47,Masculino,Cusco,Urbana,Microempresa,45,829.1,Ninguno,No,Informal
1261,49,Masculino,Arequipa,Urbana,Comercio ambulante,56,764.37,Solo salud,Sí,Informal
1262,41,Masculino,Lima,Urbana,Microempresa,43,686.32,Salud y pensión,No,Informal
1263,62,Masculino,Arequipa,Urbana,Servicio doméstico,57,611.91,Ninguno,No,Informal
1264,46,Masculino,San Martín,Urbana,Microempresa,34,282.17,Ninguno,Sí,Informal
1265,23,Femenino,Cusco,Urbana,Servicio doméstico,54,1630.02,Solo salud,No,Formal
1266,31,Masculino,San Martín,Urbana,Comercio ambulante,34,1548.57,Salud y pensión,No,Informal
1267,63,Femenino,Lima,Rural,Microempresa,54,1093.63,Solo salud,Sí,Informal
1268,18,Masculino,Huancavelica,Urbana,Microempresa,47,655.8,Solo salud,No,Formal
1269,32,Femenino,San Martín,Urbana,Microempresa,10,1995.69,Ninguno,No,Informal
1270,58,Masculino,Huancavelica,Rural,Empleo formal,24,1839.85,Solo salud,No,Formal
1271,61,Masculino,San Martín,Rural,Freelance,56,1305.02,Ninguno,No,Formal
1272,49,Femenino,Arequipa,Urbana,Microempresa,19,1619.67,Solo salud,Sí,Formal
1273,64,Femenino,Lima,Urbana,Comercio ambulante,45,947.25,Solo salud,No,Formal
1274,29,Masculino,Lambayeque,Urbana,Freelance,30,799.38,Solo salud,Sí,Informal
1275,41,Masculino,San Martín,Urbana,Comercio ambulante,35,1239.88,Ninguno,Sí,Informal
1276,64,Masculino,San Martín,Urbana,Servicio doméstico,51,516.2892462770831,Solo salud,No,Informal
1277,53,Masculino,Cusco,Urbana,Empleo formal,26,161.39,Ninguno,Sí,Informal
1278,62,Masculino,Cusco,Rural,Microempresa,40,1571.37,Ninguno,No,Informal
1279,41,Masculino,San Martín,Urbana,Microempresa,35,1700.17,Ninguno,No,Informal
1280,53,Femenino,Cusco,Rural,Comercio ambulante,56,942.99,Ninguno,Sí,Informal
1281,36,Masculino,Huancavelica,Urbana,Microempresa,31,860.87,Solo salud,No,Informal
1282,38,Femenino,Huancavelica,Rural,Comercio ambulante,53,1010.73,Solo salud,Sí,Informal
1283,44,Femenino,Huancavelica,Rural,Comercio ambulante,41,1618.48,Ninguno,Sí,Informal
1284,62,Masculino,Huancavelica,Urbana,Servicio doméstico,24,1075.23,Solo salud,No,Formal
1285,45,Femenino,Cusco,Urbana,Comercio ambulante,36,1104.97,Solo salud,Sí,Informal
1286,27,Masculino,San Martín,Urbana,Microempresa,50,1696.65,Ninguno,Sí,Informal
1287,62,Femenino,Huancavelica,Urbana,Empleo formal,13,1757.84,Salud y pensión,No,Informal
1288,61,Masculino,Cusco,Rural,Servicio doméstico,22,411.58,Solo salud,No,Formal
1289,35,Femenino,Arequipa,Urbana,Comercio ambulante,35,568.55,Solo salud,Sí,Informal
1290,38,Masculino,Cusco,Urbana,Servicio doméstico,53,683.5,Solo salud,No,Informal
1291,24,Femenino,Lima,Urbana,Microempresa,16,1123.64,Solo salud,No,Informal
1292,48,Masculino,Arequipa,Urbana,Microempresa,49,1674.34,Salud y pensión,No,Informal
1293,43,Masculino,Lambayeque,Rural,Empleo formal,50,1290.98,Solo salud,Sí,Formal
1294,23,Femenino,San Martín,Rural,Microempresa,10,795.36,Salud y pensión,No,Informal
1295,51,Masculino,Lambayeque,Urbana,Microempresa,30,945.05,Ninguno,No,Informal
1296,51,Masculino,Arequipa,Urbana,Microempresa,58,569.96,Ninguno,Sí,Informal
1297,30,Masculino,San Martín,Urbana,Empleo formal,19,408.22,Solo salud,Sí,Informal
1298,25,Masculino,Cusco,Rural,Empleo formal,53,837.61,Ninguno,No,Informal
1299,57,Femenino,Lima,Urbana,Comercio ambulante,47,1540.77,Solo salud,Sí,Informal
1300,44,Femenino,Arequipa,Rural,Comercio ambulante,57,1012.31,Solo salud,Sí,Informal
